,UserId,PostId,Followings,Followers,MediaCount,BrandName,BrandCategory,BrandFollowers,Hashtags,Caption,Likes,Comments ,Selfie,BodySnap,Marketing,ProductOnly,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Emotion,Emotion_value
449,22825336,1171076900802873121,2697,38543,9523,Americanapparel,High street,1 806 192,29,70,403,1,0.0,0.07,0.24,0.0,0.93,1.0,0.17,0.22,0.01,0.88,2.62,Happiness,1.0
450,22825336,1171077984317425471,2697,38543,9523,Americanapparel,High street,1 806 192,29,70,392,1,0.0,0.0,0.01,0.02,0.0,1.0,0.25,0.0,0.0,0.14,0.43,NaN,0.0
451,22825336,1171078312110671689,2697,38543,9523,Americanapparel,High street,1 806 192,29,70,391,2,0.0,0.01,0.0,0.97,0.0,1.0,0.08,0.0,0.02,0.18,2.4,NaN,0.0
452,303621597,1171138572684163818,29,16798,746,Americanapparel,High street,1 806 192,2,13,383,8,0.0,0.01,0.01,0.64,0.02,0.42,0.02,0.01,0.01,0.3,5.84,NaN,0.0
453,1590220158,1171237732765302420,7200,29865,13177,Americanapparel,High street,1 806 192,18,33,38,0,0.02,1.0,0.0,0.0,0.79,0.05,0.01,0.29,0.83,0.87,3.96,Happiness,0.67
454,22825336,1171076652525242130,2697,38543,9523,Americanapparel,High street,1 806 192,29,70,361,0,0.0,0.01,0.05,0.04,0.05,1.0,0.25,0.04,0.0,0.38,1.01,NaN,0.0
455,42300455,1171358317202055453,1645,11272,1070,Americanapparel,High street,1 806 192,4,20,36,0,0.0,1.0,0.02,0.0,0.95,0.1,0.01,0.24,0.02,0.81,4.75,Neutral,0.89
456,1535403774,1171078945001110718,874,56532,414,Americanapparel,High street,1 806 192,26,71,36,0,0.0,0.0,0.0,0.99,0.0,1.0,0.09,0.0,0.0,0.08,1.6,NaN,0.0
457,1535403774,1171079311121906894,874,56532,414,Americanapparel,High street,1 806 192,26,71,35,2,0.0,0.0,0.0,0.85,0.0,1.0,0.07,0.0,0.0,0.12,1.08,NaN,0.0
458,22825336,1171076716127667991,2697,38543,9523,Americanapparel,High street,1 806 192,29,70,345,0,0.0,0.0,0.0,0.9,0.0,1.0,0.12,0.0,0.0,0.09,1.36,NaN,0.0
459,22825336,1171077080050648872,2697,38543,9523,Americanapparel,High street,1 806 192,29,70,342,0,0.0,0.01,0.0,0.23,0.0,1.0,0.1,0.0,0.0,0.09,0.95,NaN,0.0
460,1535403774,1171587642739588731,874,56532,414,Americanapparel,High street,1 806 192,26,64,34,0,0.0,0.0,0.01,0.91,0.0,1.0,0.08,0.0,0.0,0.14,1.33,NaN,0.0
461,177332597,1170980889378200356,2638,32436,3413,Americanapparel,High street,1 806 192,30,33,34,0,0.0,0.0,0.01,1.0,0.0,1.0,0.41,0.0,0.0,0.14,2.35,NaN,0.0
462,608802832,1171321943017408353,430,8100,1915,Americanapparel,High street,1 806 192,29,29,331,20,0.01,0.78,0.22,0.01,0.76,0.43,0.09,0.18,0.29,2.21,5.35,NaN,0.0
463,1535403774,1171079115516345542,874,56532,414,Americanapparel,High street,1 806 192,26,71,33,2,0.0,0.0,0.01,0.99,0.0,1.0,0.29,0.0,0.0,0.12,2.27,NaN,0.0
464,29267259,1171548402331374520,1023,20471,2878,Americanapparel,High street,1 806 192,14,20,329,3,0.01,0.33,0.82,0.0,0.96,0.46,0.37,0.08,0.32,1.53,2.54,Neutral,1.0
465,1037863553,1171449419325212758,80,37980,771,Americanapparel,High street,1 806 192,11,14,316,13,0.0,0.84,0.01,0.27,0.01,0.06,0.01,0.0,0.01,0.3,2.72,NaN,0.0
466,1037863553,1171450228540672110,80,37980,771,Americanapparel,High street,1 806 192,10,13,307,14,0.0,0.8,0.0,0.2,0.01,0.07,0.01,0.01,0.04,0.49,2.63,NaN,0.0
467,208946760,1171072985580930909,605,7510,5437,Americanapparel,High street,1 806 192,14,11,304,3,0.0,0.03,0.0,0.97,0.0,0.73,0.03,0.0,0.01,0.15,1.87,NaN,0.0
468,1535403774,1171586896581295723,874,56532,414,Americanapparel,High street,1 806 192,26,64,30,2,0.0,0.0,0.01,0.96,0.0,1.0,0.12,0.0,0.0,0.11,2.28,NaN,0.0
469,562976522,1171515509843676392,5478,22372,14184,Americanapparel,High street,1 806 192,29,41,3,0,0.0,0.02,0.01,0.97,0.0,0.93,0.28,0.0,0.08,0.23,2.17,NaN,0.0
470,562976522,1171512695700573361,5478,22372,14184,Americanapparel,High street,1 806 192,29,41,3,0,0.0,0.0,0.0,1.0,0.0,0.99,0.33,0.0,0.0,0.07,1.04,NaN,0.0
471,341879917,1171509924225407759,573,14511,3047,Americanapparel,High street,1 806 192,30,49,3,0,0.0,0.02,0.0,0.98,0.0,0.54,0.27,0.0,0.12,0.16,1.78,NaN,0.0
472,341879917,1171509062589537027,573,14511,3047,Americanapparel,High street,1 806 192,30,50,3,0,0.0,0.92,0.01,0.08,0.01,0.06,0.05,0.01,0.28,0.36,3.14,NaN,0.0
473,1383148242,1171085553520783149,200,17823,297,Americanapparel,High street,1 806 192,9,17,297,13,0.01,0.13,0.94,0.0,0.95,0.31,0.2,0.06,0.01,1.52,2.48,Neutral,0.96
474,208946760,1171072567392044880,605,7510,5437,Americanapparel,High street,1 806 192,14,41,282,8,0.0,0.08,0.01,0.12,0.07,0.96,0.13,0.02,0.06,0.43,2.35,NaN,0.0
475,43457011,1171441899129500426,626,151867,2273,Americanapparel,High street,1 806 192,2,19,2569,33,0.0,0.99,0.02,0.0,0.98,0.2,0.02,0.24,0.99,1.17,5.1,Neutral,1.0
476,303784078,1171315554187722059,247,13270,1510,Americanapparel,High street,1 806 192,2,7,256,0,0.0,0.32,0.0,0.96,0.0,0.33,0.13,0.0,0.02,0.26,2.27,NaN,0.0
477,22081838,1171294823024213900,23,2317193,4827,Americanapparel,High street,1 806 192,2,11,24776,134,0.0,1.0,0.0,0.0,1.0,0.04,0.0,0.61,0.97,0.89,4.21,Neutral,0.99
478,608802832,1171297299518473468,430,8100,1915,Americanapparel,High street,1 806 192,24,27,240,8,0.03,0.21,0.19,0.08,0.36,0.56,0.13,0.06,0.27,1.4,2.67,NaN,0.0
479,303784078,1171157248202751172,247,13270,1510,Americanapparel,High street,1 806 192,2,7,235,0,0.0,0.0,0.0,1.0,0.0,0.91,0.41,0.0,0.0,0.05,1.72,NaN,0.0
480,1535403774,1171078714515717303,874,56532,414,Americanapparel,High street,1 806 192,26,71,23,0,0.0,0.0,0.01,1.0,0.0,1.0,0.11,0.0,0.0,0.08,2.08,NaN,0.0
481,303784078,1171237250457910630,247,13270,1510,Americanapparel,High street,1 806 192,2,8,225,0,0.03,0.95,0.02,0.0,0.81,0.15,0.03,0.32,0.26,1.08,3.91,Neutral,0.98
482,2281784569,1171143629214279984,3536,12486,453,Americanapparel,High street,1 806 192,22,14,21,1,0.0,0.0,0.01,0.29,0.01,1.0,0.12,0.0,0.0,0.19,0.9,NaN,0.0
483,685111795,1171408367438795359,6977,10921,2069,Americanapparel,High street,1 806 192,27,56,206,4,0.0,0.99,0.01,0.0,0.56,0.17,0.02,0.07,0.0,0.58,3.67,Neutral,0.94
484,562976522,1171513207036562622,5478,22372,14184,Americanapparel,High street,1 806 192,29,41,2,0,0.0,0.0,0.0,0.99,0.0,1.0,0.65,0.0,0.0,0.08,0.92,NaN,0.0
485,174968883,1171362323755741744,3043,11386,2667,Americanapparel,High street,1 806 192,3,11,2,0,0.0,0.0,0.0,1.0,0.0,0.98,0.43,0.0,0.0,0.06,1.44,NaN,0.0
486,487751220,1171130402489963991,1660,16917,1035,Americanapparel,High street,1 806 192,12,20,198,6,0.01,0.94,0.1,0.01,0.82,0.13,0.03,0.17,0.13,1.71,7.4,Neutral,0.96
487,343465409,1171260102456797226,5668,9569,1542,Americanapparel,High street,1 806 192,16,87,185,7,0.06,0.45,0.12,0.05,0.5,0.51,0.26,0.13,0.32,1.53,2.74,NaN,0.0
488,2281784569,1170939022458448556,3536,12486,453,Americanapparel,High street,1 806 192,30,14,18,1,0.01,0.03,0.14,0.01,0.87,1.0,0.17,0.39,0.0,0.75,2.73,Happiness,0.74
489,398491821,1171377909929900250,23,9448,2220,Americanapparel,High street,1 806 192,2,9,176,0,0.01,0.98,0.04,0.0,0.99,0.12,0.02,0.35,0.92,1.39,4.64,NaN,0.0
490,685111795,1171407468456841805,6977,10921,2069,Americanapparel,High street,1 806 192,27,89,167,0,0.0,0.71,0.27,0.0,0.93,0.23,0.04,0.1,0.66,1.24,4.97,Neutral,0.9
491,1273310930,1171278491066208199,601,13377,1625,Americanapparel,High street,1 806 192,4,7,16,2,0.01,0.49,0.01,0.23,0.04,0.35,0.12,0.02,0.03,0.76,2.45,NaN,0.0
492,2281784569,1170976857420950016,3536,12486,453,Americanapparel,High street,1 806 192,30,15,16,1,0.93,0.01,0.15,0.01,0.99,0.41,0.11,0.54,0.06,2.16,2.45,Neutral,0.98
493,1806194267,1171142007863816915,247,53162,1912,Americanapparel,High street,1 806 192,24,29,155,12,0.0,0.99,0.01,0.0,0.71,0.16,0.01,0.09,0.0,0.54,4.45,Neutral,0.58
494,1396851212,1171100826598569491,836,16328,1117,Americanapparel,High street,1 806 192,29,6,146,2,0.0,0.41,0.01,0.13,0.04,0.85,0.08,0.01,0.17,0.4,3.25,NaN,0.0
495,1302872088,1170972423326049543,498,27400,532,Americanapparel,High street,1 806 192,11,18,189,1,0.01,0.98,0.08,0.0,0.99,0.28,0.07,0.54,0.56,1.86,5.5,Neutral,1.0
496,224015013,1171269023732611211,161,93324,3693,Americanapparel,High street,1 806 192,3,8,1414,6,0.0,0.0,0.01,1.0,0.0,0.49,0.2,0.0,0.0,0.19,2.57,NaN,0.0
497,17917822,1171017259153104071,192,11430,233,Americanapparel,High street,1 806 192,21,8,139,1,0.01,0.57,0.49,0.01,0.95,0.18,0.05,0.35,0.03,2.56,6.75,Happiness,0.88
498,1099508974,1171315168613637720,383,9266,223,Americanapparel,High street,1 806 192,14,25,138,6,0.01,0.72,0.4,0.0,0.9,0.41,0.17,0.11,0.07,1.3,3.26,NaN,0.0
499,697795082,1171011239048990609,4713,17024,4520,Americanapparel,High street,1 806 192,1,16,13,2,0.0,0.97,0.09,0.0,0.79,0.13,0.02,0.1,0.26,1.12,6.61,NaN,0.0
500,22081838,1171195719262715782,23,2317193,4827,Americanapparel,High street,1 806 192,2,8,12825,31,0.02,0.99,0.01,0.0,0.97,0.08,0.02,0.25,0.12,0.94,3.46,Neutral,0.97
501,398491821,1171567592085420773,23,9448,2220,Americanapparel,High street,1 806 192,1,15,128,2,0.02,0.19,0.75,0.0,0.96,0.05,0.04,0.11,0.01,1.23,2.86,Neutral,0.99
502,25896220,1171314034387129626,1185,12184,3007,Americanapparel,High street,1 806 192,27,15,12,2,0.0,1.0,0.0,0.0,0.48,0.01,0.0,0.07,0.0,0.33,1.98,NaN,0.0
503,28703150,1170967329529478694,371,17390,2414,Americanapparel,High street,1 806 192,21,30,12,1,0.0,0.0,0.0,1.0,0.0,1.0,0.65,0.0,0.0,0.08,1.73,NaN,0.0
504,1337052823,1171071591051436856,216,12390,410,Americanapparel,High street,1 806 192,2,6,118,11,0.0,0.01,0.0,1.0,0.0,1.0,0.35,0.0,0.0,0.07,2.63,NaN,0.0
505,1099508974,1171421419611758478,383,9266,223,Americanapparel,High street,1 806 192,7,27,117,1,0.04,0.96,0.02,0.0,0.83,0.17,0.05,0.18,0.67,1.26,2.74,NaN,0.0
506,21752060,1171056746888705904,653,2096717,1368,Americanapparel,High street,1 806 192,8,20,11239,189,0.01,0.13,0.94,0.0,0.95,0.37,0.36,0.06,0.23,1.56,2.48,Neutral,0.57
507,32736414,1171086640900611841,55,153751,1856,Americanapparel,High street,1 806 192,16,32,1116,4,0.01,0.22,0.82,0.0,0.84,0.34,0.2,0.05,0.02,1.29,2.21,NaN,0.0
508,17335093,1171512014451866375,416,10448,660,Americanapparel,High street,1 806 192,1,13,1104,35,0.01,1.0,0.05,0.0,0.88,0.21,0.02,0.18,0.03,0.93,2.94,NaN,0.0
509,196202728,1171046076051531160,7467,19514,2253,Americanapparel,High street,1 806 192,16,21,109,2,0.0,0.52,0.79,0.0,0.98,0.52,0.21,0.26,0.24,1.93,5.81,Happiness,0.99
510,224015013,1171133082363771464,161,93324,3693,Americanapparel,High street,1 806 192,3,7,1048,3,0.02,0.46,0.58,0.0,0.94,0.13,0.06,0.15,0.06,1.38,3.63,Neutral,0.99
511,12487536,1171156614752216716,873,11810,750,Americanapparel,High street,1 806 192,23,31,100,15,0.01,0.6,0.06,0.02,0.77,0.82,0.29,0.16,0.84,1.61,4.16,Neutral,0.76
512,235458348,1171002387846157577,7498,20151,2722,Americanapparel,High street,1 806 192,18,28,10,1,0.0,0.03,0.06,0.16,0.17,1.0,0.07,0.06,0.01,0.61,1.95,NaN,0.0
513,341879917,1171508921610590976,573,14511,3047,Americanapparel,High street,1 806 192,30,50,0,0,0.0,0.41,0.01,0.34,0.01,0.05,0.07,0.01,0.18,0.33,2.34,NaN,0.0
514,2239236658,1171529199800413559,1792,48349,7679,Americaneagle,High street,3 431 597,4,11,820,12,0.01,0.94,0.02,0.01,0.7,0.91,0.3,0.1,0.0,0.72,2.98,NaN,0.0
515,34897164,1171465973067273681,892,11421,2467,Americaneagle,High street,3 431 597,30,60,782,10,0.49,0.09,0.29,0.0,0.99,0.05,0.03,0.19,0.02,1.31,1.82,Neutral,1.0
516,40110161,1170503714197375101,79,47510,583,Americaneagle,High street,3 431 597,20,148,497,12,0.0,0.98,0.01,0.0,0.8,0.03,0.0,0.07,0.0,0.49,4.31,Neutral,0.96
517,1933289973,1170506085510789772,907,17457,370,Americaneagle,High street,3 431 597,30,21,443,12,0.0,0.23,0.0,0.52,0.01,0.61,0.05,0.0,0.01,0.35,2.04,NaN,0.0
518,465184178,1170545270065286424,133,23174,112,Americaneagle,High street,3 431 597,28,41,338,7,0.02,0.73,0.04,0.02,0.68,0.17,0.07,0.17,0.76,1.56,3.7,Happiness,0.84
519,2579283558,1170719280471710777,88,161093,1784,Americaneagle,High street,3 431 597,19,83,326,4,0.0,0.0,0.01,1.0,0.0,0.96,0.45,0.0,0.0,0.16,2.86,NaN,0.0
520,1549238033,1170562241551886892,801,10184,150,Americaneagle,High street,3 431 597,3,17,31,0,0.0,0.01,0.01,0.99,0.0,0.59,0.15,0.0,0.0,0.22,2.43,NaN,0.0
521,34044881,1170413292767431568,1623,8015,186,Americaneagle,High street,3 431 597,4,7,273,6,0.0,0.0,0.0,1.0,0.0,1.0,0.49,0.0,0.0,0.09,1.43,NaN,0.0
522,2579283558,1171388705407475289,88,161093,1784,Americaneagle,High street,3 431 597,17,74,266,3,0.0,0.0,0.01,1.0,0.0,0.64,0.11,0.0,0.0,0.12,5.18,NaN,0.0
523,1386606063,1170674726030319706,436,16200,604,Americaneagle,High street,3 431 597,15,42,446,10,0.01,0.9,0.1,0.0,0.73,0.98,0.51,0.11,0.01,0.94,2.96,NaN,0.0
524,33474720,1170757716739212431,5539,37719,41,Americaneagle,High street,3 431 597,10,18,24,0,0.02,0.94,0.02,0.0,0.98,0.16,0.02,0.6,0.15,2.04,5.27,Neutral,0.98
525,2579283558,1170590752409361451,88,161093,1784,Americaneagle,High street,3 431 597,17,78,237,5,0.0,0.0,0.0,1.0,0.0,0.99,0.42,0.0,0.0,0.07,2.83,NaN,0.0
526,515329720,1170577860957160694,658,15814,1339,Americaneagle,High street,3 431 597,17,37,230,14,0.0,0.99,0.0,0.02,0.01,0.02,0.0,0.01,0.01,0.27,2.47,NaN,0.0
527,2579283558,1170464872773164416,88,161093,1784,Americaneagle,High street,3 431 597,16,76,218,2,0.0,0.0,0.01,1.0,0.0,0.8,0.3,0.0,0.0,0.19,4.28,NaN,0.0
528,2579283558,1171429748156898740,88,161093,1784,Americaneagle,High street,3 431 597,14,64,214,5,0.0,0.0,0.01,1.0,0.0,0.99,0.46,0.0,0.0,0.1,3.1,NaN,0.0
529,2579283558,1170555204735048741,88,161093,1784,Americaneagle,High street,3 431 597,16,57,209,0,0.0,0.0,0.0,1.0,0.0,0.59,0.18,0.0,0.0,0.09,2.67,NaN,0.0
530,2579283558,1170381124677378027,88,161093,1784,Americaneagle,High street,3 431 597,13,65,194,0,0.0,0.01,0.01,1.0,0.0,0.74,0.44,0.0,0.02,0.27,3.68,NaN,0.0
531,1342053495,1171419890695184831,996,22900,375,Americaneagle,High street,3 431 597,13,12,466,4,0.0,1.0,0.0,0.0,0.15,0.05,0.0,0.04,0.04,0.4,3.61,NaN,0.0
532,2579283558,1171316393198985138,88,161093,1784,Americaneagle,High street,3 431 597,13,63,186,2,0.0,0.0,0.0,1.0,0.0,0.84,0.27,0.0,0.01,0.23,2.76,NaN,0.0
533,2579283558,1170673436636716081,88,161093,1784,Americaneagle,High street,3 431 597,16,89,183,4,0.0,0.0,0.01,1.0,0.0,0.59,0.18,0.0,0.0,0.19,6.46,NaN,0.0
534,42942290,1170667974124883302,245,14705,647,Americaneagle,High street,3 431 597,30,286,178,6,0.0,0.98,0.07,0.0,0.62,0.02,0.02,0.08,0.05,0.88,4.04,NaN,0.0
535,234470952,1171366019345606489,530,9526,671,Americaneagle,High street,3 431 597,21,17,156,10,0.3,0.56,0.11,0.0,0.97,0.13,0.04,0.35,0.09,1.52,2.73,Happiness,1.0
536,32530130,1171295491426749748,22,13580,1150,Americaneagle,High street,3 431 597,3,29,152,11,0.0,0.03,0.02,0.58,0.02,0.39,0.09,0.01,0.0,0.52,3.73,NaN,0.0
537,41393640,1171480155696719776,230,55588,504,Americaneagle,High street,3 431 597,6,9,1506,93,0.01,0.66,0.18,0.02,0.74,0.12,0.03,0.1,0.16,1.19,4.3,NaN,0.0
538,378564026,1170402011464527801,1074,15204,2234,Americaneagle,High street,3 431 597,9,21,150,4,0.08,0.02,0.86,0.0,0.99,0.39,0.29,0.18,0.01,2.06,2.71,Neutral,0.99
539,890441647,1171496271921922402,433,15628,1291,Americaneagle,High street,3 431 597,30,37,141,2,0.0,0.52,0.05,0.43,0.13,0.49,0.1,0.03,0.02,0.78,5.54,NaN,0.0
540,1551132193,1170520896207735219,309,7838,415,Americaneagle,High street,3 431 597,7,15,127,1,0.0,0.21,0.0,0.01,0.07,0.05,0.02,0.01,0.97,0.64,1.06,NaN,0.0
541,34897164,1170740133786408155,892,11421,2467,Americaneagle,High street,3 431 597,30,66,1213,19,0.14,0.23,0.57,0.0,0.97,0.12,0.11,0.24,0.12,1.89,2.87,Neutral,0.99
542,1463792721,1170462011250346653,177,11485,1386,Americaneagle,High street,3 431 597,29,34,106,13,0.0,0.88,0.0,0.62,0.0,0.46,0.05,0.0,0.01,0.28,2.26,NaN,0.0
543,51510153,1166049095937320998,1632,28021,2053,Brioni,Small couture,256 072,25,36,99,0,0.01,0.05,0.93,0.07,0.86,0.08,0.07,0.09,0.07,2.52,7.18,Neutral,0.98
544,1702326369,1167110528445016396,3238,25127,1480,Brioni,Small couture,256 072,20,80,87,2,0.0,0.01,0.01,0.97,0.0,1.0,0.72,0.0,0.0,0.2,1.97,NaN,0.0
545,248094680,1165823453241615469,643,17782,1553,Brioni,Small couture,256 072,3,26,86,0,0.0,0.33,0.78,0.0,0.97,0.02,0.04,0.06,0.4,1.39,5.16,NaN,0.0
546,559177410,1166842071045484329,1080,9420,1173,Brioni,Small couture,256 072,11,16,85,1,0.0,0.12,0.83,0.01,0.88,0.02,0.02,0.03,0.05,0.9,5.59,Neutral,1.0
547,2651951943,1166695895297581347,833,12300,300,Brioni,Small couture,256 072,11,4,8,1,0.0,0.0,0.0,1.0,0.0,0.72,0.32,0.0,0.01,0.13,1.84,NaN,0.0
548,782843450,1165822036152806512,378,15365,2682,Brioni,Small couture,256 072,12,21,78,0,0.0,0.02,0.8,0.37,0.23,0.16,0.1,0.01,0.03,1.15,5.41,Neutral,0.93
549,235305514,1165856911502347996,1585,19867,1697,Brioni,Small couture,256 072,5,10,77,1,0.01,0.61,0.72,0.0,0.98,0.08,0.04,0.19,0.14,1.81,6.39,Neutral,0.75
550,782843450,1165823411960016017,378,15365,2682,Brioni,Small couture,256 072,11,19,75,0,0.01,0.08,0.83,0.08,0.85,0.5,0.23,0.06,0.11,1.46,6.0,Neutral,0.98
551,782843450,1165822965056924806,378,15365,2682,Brioni,Small couture,256 072,11,19,75,1,0.0,0.05,0.65,0.24,0.27,0.06,0.06,0.02,0.04,1.09,4.87,Neutral,0.99
552,289992824,1165718370657249116,1227,23487,5424,Brioni,Small couture,256 072,15,54,73,3,0.01,0.29,0.78,0.03,0.97,0.34,0.14,0.35,0.1,2.94,7.76,NaN,0.0
553,1421364204,1165808205444527151,762,19759,2400,Brioni,Small couture,256 072,12,25,72,1,0.0,0.06,0.95,0.02,0.95,0.85,0.33,0.08,0.04,2.2,6.67,Neutral,1.0
554,2010892734,1165897866727308674,280,70251,241,Brioni,Small couture,256 072,4,20,714,9,0.01,0.12,0.91,0.02,0.88,0.01,0.02,0.04,0.08,1.26,5.8,Neutral,1.0
555,1754871460,1168997716296389929,996,40575,319,Brioni,Small couture,256 072,5,11,684,9,0.0,0.03,0.86,0.06,0.45,0.01,0.03,0.01,0.05,0.76,3.84,Neutral,1.0
556,1421364204,1165807473521701919,762,19759,2400,Brioni,Small couture,256 072,13,27,67,0,0.0,0.03,0.83,0.09,0.66,0.66,0.2,0.03,0.03,1.25,5.52,Neutral,0.96
557,1437012701,1167536267096373526,5412,36610,258,Brioni,Small couture,256 072,15,61,65,4,0.08,0.84,0.06,0.0,0.96,0.01,0.01,0.25,0.06,1.28,4.59,Neutral,0.71
558,1437012701,1170480298944248531,5412,36610,258,Brioni,Small couture,256 072,25,64,64,5,0.02,0.3,0.69,0.0,0.99,0.08,0.08,0.36,0.65,2.16,5.22,Happiness,0.95
559,396888579,1165770941661704976,1221,121458,6105,Brioni,Small couture,256 072,30,52,631,6,0.0,0.06,0.0,0.99,0.01,0.87,0.44,0.0,0.54,0.23,2.01,NaN,0.0
560,2420886958,1169571005603945626,5761,24895,811,Brioni,Small couture,256 072,28,30,63,0,0.0,0.01,0.04,0.97,0.0,0.92,0.19,0.0,0.0,0.34,3.12,NaN,0.0
561,1573341556,1170092819501045162,531,10152,5794,Brioni,Small couture,256 072,20,31,62,0,0.01,0.42,0.01,0.27,0.02,0.69,0.23,0.01,0.08,0.65,2.37,NaN,0.0
562,9839383,1165679026602541754,171,9849,2057,Brioni,Small couture,256 072,6,14,61,2,0.0,0.1,0.84,0.03,0.82,0.02,0.04,0.03,0.12,1.1,4.72,Neutral,1.0
563,9839383,1165681217228800741,171,9849,2057,Brioni,Small couture,256 072,5,12,60,0,0.01,0.08,0.77,0.07,0.69,0.03,0.05,0.04,0.12,1.39,4.07,Neutral,1.0
564,2651951943,1170504420243169704,833,12300,300,Brioni,Small couture,256 072,7,4,6,1,0.0,0.04,0.01,0.87,0.0,0.19,0.09,0.0,0.02,0.44,2.21,NaN,0.0
565,1486346339,1165859442463666713,14,10711,2670,Brioni,Small couture,256 072,16,25,6,0,0.01,0.49,0.37,0.01,0.94,0.07,0.07,0.17,0.88,2.04,6.02,NaN,0.0
566,195972637,1168864011507809004,501,86063,3868,Brioni,Small couture,256 072,1,25,593,2,0.0,0.11,0.06,0.76,0.02,0.07,0.08,0.01,0.03,0.62,4.19,NaN,0.0
567,1573341556,1167930246148150949,531,10152,5794,Brioni,Small couture,256 072,11,24,59,0,0.0,0.02,0.01,0.99,0.0,0.32,0.23,0.0,0.02,0.36,2.54,NaN,0.0
568,2226588399,1170326399822930630,7,8061,460,Brioni,Small couture,256 072,26,40,58,10,0.0,0.01,0.01,1.0,0.0,0.05,0.01,0.0,0.0,0.15,5.46,NaN,0.0
569,234216957,1170709428276468560,1762,43221,4840,Brioni,Small couture,256 072,29,39,57,4,0.01,0.07,0.84,0.06,0.86,0.29,0.1,0.11,0.1,2.57,6.87,Neutral,0.98
570,982467917,1165829939143743519,2287,8476,1796,Brioni,Small couture,256 072,8,39,57,5,0.1,0.62,0.14,0.0,1.0,0.21,0.1,0.74,0.06,2.57,6.39,Neutral,0.98
571,9839383,1165680503542809307,171,9849,2057,Brioni,Small couture,256 072,5,12,56,0,0.01,0.2,0.68,0.02,0.84,0.06,0.04,0.04,0.13,1.05,3.95,Neutral,1.0
572,2420886958,1169453442207227671,5761,24895,811,Brioni,Small couture,256 072,22,42,53,1,0.0,0.01,0.02,0.99,0.0,0.89,0.27,0.0,0.01,0.25,2.28,NaN,0.0
573,1498505650,1169039083231129369,691,11583,2778,Brioni,Small couture,256 072,30,55,53,3,0.04,0.95,0.05,0.0,0.96,0.27,0.02,0.41,0.05,1.32,5.21,NaN,0.0
574,554276301,1170259004250937736,640,16900,839,Brioni,Small couture,256 072,20,42,52,5,0.02,0.11,0.8,0.13,0.84,0.12,0.14,0.11,0.21,2.32,6.23,NaN,0.0
575,9839383,1165677516057510559,171,9849,2057,Brioni,Small couture,256 072,5,12,51,0,0.02,0.16,0.72,0.03,0.88,0.02,0.05,0.07,0.18,1.48,5.64,Neutral,0.99
576,174757620,1165653732942738886,434,25291,2804,Brioni,Small couture,256 072,13,20,51,1,0.01,0.05,0.93,0.05,0.88,0.14,0.11,0.1,0.12,2.46,6.79,Neutral,0.99
577,329933522,1165974851835858218,2237,16281,3144,Brioni,Small couture,256 072,15,20,50,0,0.02,0.03,0.96,0.05,0.87,0.14,0.14,0.1,0.06,2.94,6.47,Neutral,0.99
578,349873813,1165861570823821827,1791,10242,2298,Brioni,Small couture,256 072,1,15,50,1,0.01,0.22,0.86,0.01,0.96,0.03,0.03,0.08,0.12,1.35,6.1,Neutral,0.95
579,462345737,1167349653575534616,2671,9157,2604,Brioni,Small couture,256 072,6,21,49,0,0.0,0.41,0.58,0.01,0.89,0.04,0.03,0.06,0.09,1.02,5.61,Neutral,0.99
580,173773170,1167344608627232071,459,11043,775,Brioni,Small couture,256 072,7,12,47,2,0.56,0.43,0.04,0.0,0.99,0.06,0.03,0.36,0.04,1.19,3.12,Neutral,1.0
581,1498505650,1166795715562319147,691,11583,2778,Brioni,Small couture,256 072,30,50,47,0,0.0,0.98,0.01,0.03,0.15,0.52,0.01,0.05,0.02,0.67,5.98,NaN,0.0
582,2226588399,1170243750508962382,7,8061,460,Brioni,Small couture,256 072,26,41,46,5,0.0,0.07,0.1,0.56,0.02,0.02,0.01,0.0,0.01,0.28,3.28,NaN,0.0
583,554276301,1170258884461615492,640,16900,839,Brioni,Small couture,256 072,20,42,45,2,0.01,0.07,0.9,0.05,0.94,0.12,0.11,0.07,0.08,1.84,6.04,NaN,0.0
584,2226588399,1167419015974690911,7,8061,460,Brioni,Small couture,256 072,26,38,45,5,0.0,0.0,0.02,1.0,0.0,0.88,0.25,0.0,0.0,0.11,3.55,NaN,0.0
585,2226588399,1167998470849897064,7,8061,460,Brioni,Small couture,256 072,26,47,43,0,0.0,0.0,0.0,1.0,0.0,0.46,0.08,0.0,0.0,0.11,1.62,NaN,0.0
586,1498505650,1169008705632087847,691,11583,2778,Brioni,Small couture,256 072,30,56,42,10,0.03,0.85,0.1,0.0,1.0,0.82,0.07,0.67,0.05,2.11,6.06,Happiness,0.61
587,1498505650,1169043011976966049,691,11583,2778,Brioni,Small couture,256 072,30,52,40,0,0.0,0.75,0.03,0.09,0.2,0.45,0.03,0.06,0.08,1.07,5.04,NaN,0.0
588,1498505650,1167354537204919767,691,11583,2778,Brioni,Small couture,256 072,19,51,40,3,0.0,0.65,0.56,0.0,0.98,0.72,0.12,0.26,0.02,1.3,4.32,Neutral,0.99
589,2226588399,1168355636010099220,7,8061,460,Brioni,Small couture,256 072,26,49,39,10,0.0,0.02,0.04,0.99,0.0,0.06,0.02,0.0,0.0,0.21,3.4,NaN,0.0
